Test: CoolingTest_Calorimeter_14V
Date: Thu Mar 31 02:47:34 2022
Time,Voltage[V],Current[mA],Temp-1[C],Temp-2[C],Temp-3[C],Fan_Speed[RPM],PWM_Duty[%]
02:52:59,14.66,2.41,33.72,30.91,37.25,0,0
02:53:03,14.69,2.53,33.72,30.87,37.38,0,0
02:53:06,14.71,2.57,33.72,30.91,37.44,0,0
02:53:09,14.72,2.64,33.75,30.91,37.50,0,0
02:53:12,14.67,2.64,33.75,30.94,37.53,0,0
02:53:15,14.74,2.64,33.75,30.94,37.59,0,0
02:53:18,14.68,2.57,33.75,30.94,37.66,0,0
02:53:21,14.71,2.60,33.75,30.94,37.66,0,0
02:53:24,14.72,2.53,-46.63,30.94,37.75,0,0
02:53:27,14.68,2.53,33.75,30.94,37.75,0,0
02:53:31,14.76,2.57,33.72,30.94,37.75,0,0
02:53:34,14.74,2.49,33.72,30.94,37.81,0,0
02:53:37,14.78,2.53,33.75,30.94,37.81,0,0
02:53:40,14.76,2.57,33.75,30.94,37.88,0,0
02:53:43,14.73,2.53,33.72,30.97,37.94,0,0
02:53:46,14.77,2.60,33.75,30.94,37.94,0,0
02:53:49,14.72,2.57,33.75,30.94,38.00,0,0
02:53:52,14.67,2.60,33.72,30.94,38.03,0,0
02:53:56,14.67,2.57,33.75,31.00,38.06,0,0
02:53:59,14.73,2.53,33.75,30.97,38.13,0,0
02:54:02,14.72,2.64,33.78,30.94,38.13,0,0
02:54:05,14.72,2.53,33.75,31.00,38.16,0,0
02:54:08,14.67,2.57,33.75,30.97,38.19,0,0
02:54:11,14.74,2.64,33.78,31.00,38.25,0,0
02:54:14,14.73,2.60,33.75,31.00,38.31,0,0
02:54:17,14.71,2.57,33.75,31.00,38.31,0,0
02:54:20,14.76,2.49,33.78,31.00,38.38,0,0
02:54:24,14.72,2.64,33.75,31.00,38.38,0,0
02:54:27,14.76,2.64,33.75,31.00,38.44,0,0
02:54:30,14.68,2.57,33.75,31.00,38.44,0,0
02:54:33,14.72,2.45,33.75,31.03,38.47,0,0
02:54:36,14.74,2.64,33.75,31.00,38.53,0,0
02:54:39,14.78,2.53,33.75,31.00,38.56,0,0
02:54:42,14.73,2.60,33.75,31.00,38.56,0,0
02:54:45,14.69,2.53,33.75,31.00,38.56,0,0
02:54:49,14.74,2.53,33.75,31.00,38.63,0,0
02:54:52,14.71,2.64,33.78,31.00,38.63,0,0
02:54:55,14.72,2.57,33.78,31.06,38.63,0,0
02:54:58,14.73,2.64,33.81,31.03,38.63,0,0
02:55:01,14.72,2.64,33.81,31.03,38.69,0,0
02:55:04,14.71,2.45,33.81,31.06,38.69,0,0
02:55:07,14.68,2.53,33.78,31.06,38.75,0,0
02:55:10,14.64,2.53,33.81,31.06,38.75,0,0
02:55:13,14.73,2.49,33.81,31.06,38.75,0,0
02:55:17,14.72,2.68,33.78,31.06,38.78,0,0
02:55:20,14.66,2.60,33.75,31.06,38.81,0,0
02:55:23,14.72,2.60,33.81,31.06,38.81,0,0
02:55:26,14.71,2.45,33.75,31.06,38.84,0,0
02:55:29,14.71,2.49,33.78,31.06,38.84,0,0
02:55:32,14.66,2.64,33.81,31.06,38.88,0,0
02:55:35,14.64,2.53,33.75,31.06,38.91,0,0
02:55:38,14.72,2.49,33.81,31.06,38.88,0,0
02:55:42,14.71,2.53,33.78,31.09,38.88,0,0
02:55:45,14.67,2.53,33.81,31.06,38.88,0,0
02:55:48,14.72,2.68,33.81,31.06,38.88,0,0
02:55:51,14.72,2.49,33.78,31.09,38.91,0,0
02:55:54,14.73,2.64,33.78,31.06,38.91,0,0
02:55:57,14.74,2.57,33.78,31.06,38.94,0,0
02:56:00,14.73,2.49,33.81,31.09,38.94,0,0
02:56:03,14.72,2.57,33.81,31.06,38.94,0,0
02:56:06,14.79,2.57,33.81,31.12,38.94,0,0
02:56:10,14.77,2.57,33.75,31.12,39.00,0,0
02:56:13,14.78,2.60,33.81,31.12,39.00,0,0
02:56:16,14.77,2.57,33.78,31.12,39.03,0,0
02:56:19,14.79,2.49,33.81,31.12,39.06,0,0
02:56:22,14.73,2.64,33.81,31.12,39.09,0,0
02:56:25,14.68,2.57,33.81,31.12,39.13,0,0
02:56:28,14.73,2.57,33.78,31.12,39.16,0,0
02:56:31,14.73,2.57,33.81,31.12,39.19,0,0
02:56:35,14.72,2.60,33.81,31.09,39.19,0,0
02:56:38,14.72,2.57,33.81,31.12,39.19,0,0
02:56:41,14.72,2.64,33.81,31.12,39.19,0,0
02:56:44,14.71,2.45,33.81,31.12,39.25,0,0
02:56:47,14.79,2.57,33.81,31.12,39.25,0,0
02:56:50,14.68,2.57,33.81,31.12,39.25,0,0
02:56:53,14.72,2.53,33.81,31.12,39.25,0,0
02:56:56,14.68,2.57,33.81,31.16,39.28,0,0
02:56:59,14.63,2.45,33.81,31.12,39.25,0,0
02:57:03,14.73,2.49,33.81,31.12,39.25,0,0
02:57:06,14.72,2.60,33.81,31.12,39.22,0,0
02:57:09,14.73,2.49,33.81,31.12,39.25,0,0
02:57:12,14.72,2.53,33.81,31.12,39.25,0,0
02:57:15,14.63,2.49,33.81,31.12,39.28,0,0
02:57:18,14.72,2.49,33.84,31.19,39.31,0,0
02:57:21,14.77,2.49,33.81,31.16,39.31,0,0
02:57:24,14.73,2.53,33.84,31.16,39.31,0,0
02:57:28,14.69,2.53,33.81,31.12,39.31,0,0
02:57:31,14.66,2.60,33.84,31.19,39.34,0,0
02:57:34,14.68,2.57,33.81,31.12,39.38,0,0
02:57:37,14.72,2.64,33.81,31.19,39.38,0,0
02:57:40,14.66,2.45,33.81,31.19,39.38,0,0
02:57:43,14.67,2.53,33.88,31.12,39.41,0,0
02:57:46,14.76,2.53,33.84,31.19,39.44,0,0
02:57:49,14.69,2.60,33.84,31.19,39.41,0,0
02:57:52,14.64,2.53,33.84,31.16,39.44,0,0
02:57:56,14.73,2.57,33.84,31.16,39.44,0,0
02:57:59,14.66,2.53,33.84,31.19,39.44,0,0
02:58:02,14.69,2.49,33.81,31.19,39.44,0,0
02:58:05,14.73,2.53,33.81,31.19,39.47,0,0
02:58:08,14.72,2.57,33.84,31.19,39.44,0,0
02:58:11,14.64,2.45,33.84,31.19,39.50,0,0
02:58:14,14.79,2.60,33.84,31.19,39.50,0,0
02:58:17,14.63,2.53,33.84,31.19,39.47,0,0
02:58:21,14.69,2.49,33.84,31.19,39.47,0,0
02:58:24,14.71,2.57,33.84,31.19,39.50,0,0
02:58:27,14.69,2.60,33.88,31.19,39.50,0,0
02:58:30,14.69,2.53,33.88,31.19,39.50,0,0
02:58:33,14.67,2.57,33.88,31.22,39.50,0,0
02:58:36,14.73,2.57,33.88,31.19,39.53,0,0
02:58:39,14.71,2.57,33.84,31.22,39.56,0,0
02:58:42,14.76,2.53,33.84,31.19,39.56,0,0
02:58:45,14.72,2.53,33.88,31.22,39.56,0,0
02:58:49,14.74,2.57,33.84,31.22,39.56,0,0
02:58:52,14.63,2.57,33.88,31.19,39.56,0,0
02:58:55,14.71,2.49,33.88,31.19,39.56,0,0
02:58:58,14.67,2.60,33.88,31.22,39.56,0,0
02:59:01,14.68,2.60,33.84,31.22,39.63,0,0
02:59:04,14.71,2.53,33.88,31.25,39.63,0,0
02:59:07,14.66,2.57,33.91,31.22,39.63,0,0
02:59:10,14.64,2.53,33.88,31.22,39.63,0,0
02:59:14,14.66,2.60,33.88,31.25,39.63,0,0
02:59:17,14.67,2.57,33.88,31.19,39.63,0,0
02:59:20,14.67,2.57,33.88,31.25,39.63,0,0
02:59:23,14.68,2.45,33.88,31.22,39.69,0,0
02:59:26,14.67,2.49,33.88,31.25,39.69,0,0
02:59:29,14.64,2.49,33.88,31.25,39.69,0,0
02:59:32,14.69,2.34,33.88,31.25,39.69,0,0
02:59:35,14.69,2.53,33.84,31.25,39.72,0,0
02:59:38,14.72,2.49,33.84,31.25,39.75,0,0
02:59:42,14.74,2.53,33.88,31.25,39.75,0,0
02:59:45,14.66,2.53,33.84,31.25,39.75,0,0
02:59:48,14.66,2.57,33.88,31.25,39.75,0,0
02:59:51,14.68,2.53,33.84,31.25,39.72,0,0
02:59:54,14.74,2.57,33.84,31.25,39.72,0,0
02:59:57,14.63,2.60,33.84,31.25,39.75,0,0
03:00:00,14.64,2.64,33.81,31.22,39.75,0,0
03:00:03,14.74,2.57,33.84,31.25,39.75,0,0
03:00:07,14.66,2.60,33.81,31.25,39.75,0,0
03:00:10,14.69,2.60,33.84,31.25,39.75,0,0
03:00:13,14.64,2.57,33.81,31.28,39.72,0,0
03:00:16,14.74,2.60,33.81,31.25,39.69,0,0
03:00:19,14.73,2.49,33.81,31.25,39.69,0,0
03:00:22,14.66,2.53,33.81,31.28,39.69,0,0
03:00:25,14.67,2.60,33.81,31.28,39.69,0,0
03:00:28,14.66,2.53,33.81,31.25,39.69,0,0
03:00:31,14.67,2.53,-46.59,31.25,39.66,0,0
03:00:35,14.67,2.57,33.78,31.25,39.69,0,0
03:00:38,14.68,2.53,33.75,31.28,39.69,0,0
03:00:41,14.63,2.53,33.78,31.28,39.66,0,0
03:00:44,14.73,2.45,33.75,31.31,39.66,0,0
03:00:47,14.67,2.57,33.78,31.31,39.66,0,0
03:00:50,14.72,2.64,33.75,31.28,39.69,0,0
03:00:53,14.67,2.68,33.75,31.31,39.69,0,0
03:00:56,14.68,2.53,33.75,31.31,39.69,0,0
03:01:00,14.63,2.53,33.75,31.31,39.66,0,0
03:01:03,14.73,2.57,33.75,31.31,39.66,0,0
03:01:06,14.69,2.60,33.75,31.25,39.69,0,0
03:01:09,14.68,2.53,33.78,31.31,39.69,0,0
03:01:12,14.71,2.57,33.75,31.28,39.69,0,0
03:01:15,14.66,2.53,33.72,31.31,39.69,0,0
03:01:18,14.66,2.60,33.75,31.31,39.69,0,0
03:01:21,14.69,2.60,33.75,31.31,39.69,0,0
03:01:24,14.73,2.57,33.75,31.31,39.69,0,0
03:01:28,14.74,2.57,33.75,31.31,39.69,0,0
03:01:31,14.76,2.60,33.75,31.31,39.69,0,0
03:01:34,14.64,2.45,33.75,31.31,39.72,0,0
03:01:37,14.72,2.60,33.75,31.31,39.69,0,0
03:01:40,14.69,2.57,33.75,31.31,39.72,0,0
03:01:43,14.69,2.64,33.75,31.31,39.69,0,0
03:01:46,14.72,2.60,33.75,31.31,39.69,0,0
03:01:49,14.73,2.45,33.75,31.37,39.69,0,0
03:01:53,14.67,2.49,33.72,31.31,39.69,0,0
03:01:56,14.63,2.49,33.75,31.34,39.66,0,0
03:01:59,14.69,2.53,33.75,31.37,39.63,0,0
03:02:02,14.63,2.53,33.72,31.34,39.63,0,0
03:02:05,14.68,2.53,33.75,31.31,39.59,0,0
03:02:08,14.68,2.53,33.75,31.34,39.56,0,0
03:02:11,14.71,2.64,33.69,31.37,39.56,0,0
03:02:14,14.71,2.60,33.69,31.31,39.53,0,0
03:02:17,14.77,2.64,-46.63,31.34,39.56,0,0
03:02:21,14.67,2.60,33.72,31.34,39.56,0,0
03:02:24,14.63,2.64,33.72,31.31,39.56,0,0
03:02:27,14.69,2.57,33.72,31.31,39.56,0,0
03:02:30,14.71,2.60,33.69,31.34,39.56,0,0
03:02:33,14.66,2.57,33.69,31.37,39.56,0,0
03:02:36,14.71,2.57,33.69,31.31,39.56,0,0
03:02:39,14.64,2.53,33.69,31.34,39.53,0,0
03:02:42,14.72,2.45,33.72,31.37,39.50,0,0
03:02:46,14.64,2.57,33.69,31.34,39.50,0,0
03:02:49,14.68,2.49,33.69,31.34,39.50,0,0
03:02:52,14.69,2.53,33.69,31.37,39.50,0,0
03:02:55,14.68,2.53,33.69,31.34,39.50,0,0
03:02:58,14.69,2.57,33.72,31.34,39.50,0,0
03:03:01,14.72,2.57,33.69,31.34,39.50,0,0
03:03:04,14.69,2.49,33.69,31.37,39.50,0,0
03:03:07,14.69,2.60,33.69,31.37,39.50,0,0
03:03:10,14.67,2.57,33.69,31.37,39.50,0,0
03:03:14,14.71,2.60,33.69,31.37,39.50,0,0
03:03:17,14.76,2.60,33.69,31.37,39.50,0,0
03:03:20,14.77,2.60,33.69,31.37,39.50,0,0
03:03:23,14.74,2.53,33.69,31.37,39.50,0,0
03:03:26,14.74,2.57,33.69,31.34,39.53,0,0
03:03:29,14.64,2.53,33.69,31.34,39.50,0,0
03:03:32,14.69,2.60,33.69,31.37,39.56,0,0
03:03:35,14.72,2.53,33.69,31.37,39.56,0,0
03:03:39,14.74,2.60,33.69,31.37,39.56,0,0
03:03:42,14.69,2.60,33.69,31.37,39.59,0,0
03:03:45,14.64,2.53,33.69,31.37,39.56,0,0
03:03:48,14.76,2.57,33.69,31.37,39.59,0,0
03:03:51,14.69,2.60,33.66,31.37,39.56,0,0
03:03:54,14.72,2.57,33.72,31.37,39.56,0,0
03:03:57,14.74,2.53,33.69,31.37,39.56,0,0
03:04:00,14.71,2.64,33.69,31.37,39.56,0,0
03:04:03,14.71,2.57,33.69,31.41,39.56,0,0
03:04:07,14.67,2.57,33.69,31.44,39.59,0,0
03:04:10,14.71,2.57,33.69,31.37,39.63,0,0
03:04:13,14.73,2.57,33.69,31.37,-43.69,0,0
03:04:16,14.73,2.60,33.69,31.37,39.63,0,0
03:04:19,14.76,2.57,33.69,31.41,39.63,0,0
03:04:22,14.74,2.57,33.69,31.41,39.63,0,0
03:04:25,14.72,2.49,33.69,31.41,39.59,0,0
03:04:28,14.72,2.60,33.69,31.41,39.56,0,0
03:04:31,14.71,2.53,33.69,31.37,39.59,0,0
03:04:35,14.69,2.53,33.69,31.41,39.56,0,0
03:04:38,14.71,2.57,33.69,31.37,39.56,0,0
03:04:41,14.71,2.49,33.69,31.44,39.56,0,0
03:04:44,14.74,2.57,33.69,31.41,39.56,0,0
03:04:47,14.63,2.64,33.69,31.44,39.56,0,0
03:04:50,14.67,2.57,33.69,31.37,39.63,0,0
03:04:53,14.71,2.60,33.69,31.44,39.59,0,0
03:04:56,14.68,2.53,33.69,31.41,39.63,0,0
03:05:00,14.72,2.60,33.66,31.41,39.63,0,0
03:05:03,14.69,2.49,33.69,31.37,39.59,0,0
03:05:06,14.71,2.64,33.66,31.41,39.56,0,0
03:05:09,14.68,2.49,33.66,31.41,39.56,0,0
03:05:12,14.64,2.60,33.69,31.44,39.56,0,0
03:05:15,14.66,2.57,33.69,31.44,39.56,0,0
03:05:18,14.66,2.53,33.69,31.44,39.56,0,0
03:05:21,14.73,2.49,33.66,31.44,39.53,0,0
03:05:24,14.68,2.49,33.69,31.41,39.53,0,0
03:05:28,14.63,2.49,33.69,31.44,39.56,0,0
03:05:31,14.68,2.53,33.63,31.41,39.56,0,0
03:05:34,14.67,2.60,33.63,31.41,39.56,0,0
03:05:37,14.69,2.57,33.66,31.41,39.50,0,0
03:05:40,14.63,2.57,33.66,31.44,39.53,0,0
03:05:43,14.66,2.57,-46.66,31.41,39.50,0,0
03:05:46,14.74,2.64,33.69,31.41,39.50,0,0
03:05:49,14.66,2.53,33.63,31.44,39.50,0,0
03:05:53,14.72,2.49,33.66,31.44,39.50,0,0
03:05:56,14.71,2.64,33.69,31.41,39.50,0,0
03:05:59,14.72,2.53,33.69,31.44,39.44,0,0
03:06:02,14.73,2.53,33.63,31.44,39.47,0,0
03:06:05,14.69,2.60,33.66,31.44,39.50,0,0
03:06:08,14.71,2.49,33.69,31.37,39.50,0,0
03:06:11,14.74,2.64,33.69,31.44,39.50,0,0
03:06:14,14.71,2.53,33.69,31.44,39.50,0,0
03:06:17,14.63,2.53,33.66,31.44,39.47,0,0
03:06:21,14.71,2.49,33.63,31.44,39.44,0,0
03:06:24,14.74,2.53,33.63,31.44,39.44,0,0
03:06:27,14.68,2.53,33.63,31.44,39.44,0,0
03:06:30,14.68,2.53,33.63,31.44,39.44,0,0
03:06:33,14.72,2.49,33.63,31.44,39.47,0,0
03:06:36,14.67,2.57,33.63,31.44,39.44,0,0
03:06:39,14.66,2.57,33.63,31.44,39.44,0,0
03:06:42,14.76,2.57,33.63,31.44,39.44,0,0
03:06:46,14.69,2.57,33.63,31.44,39.44,0,0
03:06:49,14.74,2.57,33.66,31.44,39.44,0,0
03:06:52,14.72,2.60,33.63,31.44,39.44,0,0
03:06:55,14.74,2.49,33.63,31.44,39.44,0,0
03:06:58,14.72,2.60,33.63,31.47,39.44,0,0
03:07:01,14.69,2.57,33.63,31.44,39.44,0,0
03:07:04,14.64,2.49,33.63,31.44,39.44,0,0
03:07:07,14.66,2.53,33.63,31.47,39.41,0,0
03:07:10,14.66,2.57,33.63,31.44,39.38,0,0
03:07:14,14.66,2.49,33.63,31.44,39.38,0,0
03:07:17,14.68,2.49,33.63,31.47,39.38,0,0
03:07:20,14.71,2.53,33.63,31.44,39.38,0,0
03:07:23,14.69,2.53,33.59,31.47,39.44,0,0
03:07:26,14.71,2.60,33.63,31.44,39.44,0,0
03:07:29,14.72,2.53,33.63,31.47,39.44,0,0
03:07:32,14.64,2.53,33.63,31.44,39.44,0,0
03:07:35,14.66,2.68,33.66,31.44,39.44,0,0
03:07:39,14.64,2.53,33.63,31.44,39.44,0,0
03:07:42,14.64,2.49,33.66,31.47,39.44,0,0
03:07:45,14.71,2.57,33.63,31.47,39.44,0,0
03:07:48,14.71,2.57,33.66,31.44,39.44,0,0
03:07:51,14.68,2.57,33.63,31.50,39.38,0,0
03:07:54,14.67,2.49,33.69,31.47,39.38,0,0
03:07:57,14.77,2.60,33.63,31.50,39.38,0,0
03:08:00,14.69,2.57,33.63,31.44,39.38,0,0
03:08:03,14.63,2.53,33.63,31.47,39.31,0,0
03:08:07,14.68,2.57,33.63,31.47,39.38,0,0
03:08:10,14.68,2.57,33.63,31.44,39.31,0,0
03:08:13,14.71,2.57,33.63,31.44,39.31,0,0
03:08:16,14.68,2.53,33.63,31.47,39.31,0,0
03:08:19,14.72,2.53,33.59,31.47,39.31,0,0
03:08:22,14.72,2.60,33.63,31.44,39.31,0,0
03:08:25,14.69,2.57,33.63,31.50,39.31,0,0
03:08:28,14.71,2.53,33.59,31.50,39.25,0,0
03:08:32,14.64,2.53,33.59,31.44,39.25,0,0
03:08:35,14.71,2.60,33.59,31.44,39.25,0,0
03:08:38,14.72,2.57,33.59,31.47,39.25,0,0
03:08:41,14.67,2.60,33.56,31.47,39.25,0,0
03:08:44,14.64,2.49,33.59,31.50,39.19,0,0
03:08:47,14.67,2.49,33.59,31.50,39.16,0,0
03:08:50,14.67,2.53,33.59,31.44,39.16,0,0
03:08:53,14.67,2.57,33.59,31.50,39.16,0,0
03:08:56,14.77,2.64,33.59,31.47,39.13,0,0
03:09:00,14.69,2.60,33.56,31.47,39.13,0,0
03:09:03,14.66,2.53,33.63,31.50,39.13,0,0
03:09:06,14.69,2.53,33.59,31.50,39.13,0,0
03:09:09,14.68,2.64,33.56,31.47,39.09,0,0
03:09:12,14.76,2.53,33.59,31.47,39.13,0,0
03:09:15,14.63,2.57,33.56,31.47,39.16,0,0
03:09:18,14.68,2.60,33.56,31.50,39.19,0,0
03:09:21,14.72,2.53,33.56,31.50,39.16,0,0
03:09:25,14.69,2.60,33.56,31.47,39.13,0,0
03:09:28,14.69,2.60,33.59,31.50,39.13,0,0
03:09:31,14.63,2.53,33.59,31.50,39.13,0,0
03:09:34,14.64,2.57,33.56,31.50,39.16,0,0
03:09:37,14.74,2.53,33.59,31.50,39.19,0,0
03:09:40,14.64,2.60,33.59,31.50,39.16,0,0
03:09:43,14.69,2.53,33.56,31.50,39.13,0,0
03:09:46,14.76,2.49,33.56,31.53,39.13,0,0
03:09:49,14.69,2.49,33.59,31.50,39.13,0,0
03:09:53,14.69,2.60,33.56,31.50,39.13,0,0
03:09:56,14.69,2.57,33.56,31.50,39.09,0,0
03:09:59,14.72,2.53,33.59,31.53,39.13,0,0
03:10:02,14.71,2.49,33.56,31.50,39.13,0,0
03:10:05,14.64,2.64,33.56,31.50,39.09,0,0
03:10:08,14.71,2.53,33.56,31.50,39.13,0,0
03:10:11,14.66,2.60,33.63,31.53,39.13,0,0
03:10:14,14.66,2.49,33.56,31.50,39.13,0,0
03:10:18,14.68,2.57,33.63,31.50,39.09,0,0
03:10:21,14.66,2.53,33.59,31.53,39.06,0,0
03:10:24,14.62,2.53,33.59,31.56,39.06,0,0
03:10:27,14.74,2.60,33.59,31.50,39.06,0,0
03:10:30,14.69,2.49,33.56,31.53,39.06,0,0
03:10:33,14.63,2.57,33.56,31.56,39.06,0,0
03:10:36,14.67,2.60,33.56,31.53,39.00,0,0
03:10:39,14.69,2.57,33.56,31.53,39.03,0,0
03:10:42,14.66,2.57,33.56,31.53,39.06,0,0
03:10:46,14.63,2.53,33.56,31.56,39.03,0,0
03:10:49,14.68,2.60,33.56,31.50,39.00,0,0
03:10:52,14.69,2.60,33.56,31.53,39.00,0,0
03:10:55,14.69,2.57,33.53,31.50,38.97,0,0
03:10:58,14.69,2.49,33.50,31.50,38.94,0,0
03:11:01,14.67,2.53,33.56,31.53,38.97,0,0
03:11:04,14.76,2.53,33.56,31.53,39.00,0,0
03:11:07,14.62,2.53,33.56,31.56,39.00,0,0
03:11:11,14.72,2.57,33.56,31.56,39.00,0,0
03:11:14,14.68,2.53,33.56,31.53,39.00,0,0
03:11:17,14.72,2.64,33.56,31.56,39.00,0,0
03:11:20,14.73,2.57,33.56,31.56,39.00,0,0
03:11:23,14.67,2.57,33.56,31.53,39.00,0,0
03:11:26,14.64,2.57,33.56,31.50,39.00,0,0
03:11:29,14.68,2.53,33.56,31.56,39.00,0,0
03:11:32,14.64,2.57,33.56,31.56,39.00,0,0
03:11:35,14.68,2.57,33.56,31.53,39.00,0,0
03:11:39,14.69,2.57,33.56,31.56,39.00,0,0
03:11:42,14.67,2.57,33.56,31.53,39.00,0,0
03:11:45,14.69,2.57,33.53,31.50,39.03,0,0
03:11:48,14.67,2.53,33.56,31.56,39.00,0,0
03:11:51,14.69,2.57,33.56,31.56,39.00,0,0
03:11:54,14.68,2.53,33.56,31.53,39.00,0,0
03:11:57,14.69,2.60,33.56,31.56,39.03,0,0
03:12:00,14.67,2.60,33.53,31.56,39.03,0,0
03:12:04,14.67,2.53,33.56,31.56,39.03,0,0
03:12:07,14.71,2.49,33.53,-47.72,39.03,0,0
03:12:10,14.67,2.53,33.56,31.53,39.00,0,0
03:12:13,14.73,2.64,33.56,31.56,39.03,0,0
03:12:16,14.71,2.57,33.56,31.53,39.03,0,0
03:12:19,14.63,2.49,33.56,31.56,39.00,0,0
03:12:22,14.69,2.53,33.56,31.56,39.00,0,0
03:12:25,14.69,2.64,33.56,31.56,39.00,0,0
03:12:28,14.69,2.57,33.56,31.56,39.00,0,0
03:12:32,14.66,2.57,33.56,31.56,38.97,0,0
03:12:35,14.72,2.57,33.56,31.53,38.97,0,0
03:12:38,14.64,2.41,33.53,31.56,39.00,0,0
03:12:41,14.64,2.57,33.56,31.56,38.97,0,0
03:12:44,14.64,2.57,33.50,31.53,39.00,0,0
03:12:47,14.71,2.49,33.56,31.56,39.00,0,0
03:12:50,14.72,2.53,33.56,31.56,39.00,0,0
03:12:53,14.69,2.57,33.56,31.56,38.97,0,0
03:12:57,14.67,2.60,33.53,31.56,38.94,0,0
03:13:00,14.66,2.57,33.56,31.56,38.97,0,0
03:13:03,14.72,2.60,33.53,31.56,39.00,0,0
03:13:06,14.71,2.57,33.56,31.53,38.97,0,0
03:13:09,14.69,2.60,33.56,31.56,38.94,0,0
03:13:12,14.72,2.60,33.53,31.56,38.94,0,0
03:13:15,14.71,2.60,33.56,31.56,38.94,0,0
03:13:18,14.67,2.60,33.53,31.56,38.94,0,0
03:13:21,14.71,2.49,33.56,31.56,38.94,0,0
